title,category,gpt_4o_prediction,gpt_4o_mini_prediction,claude_3.5_sonnet_prediction,claude_3.5_haiku_prediction
projector screen with standtowond 100 inch indoor outdoor projection screen portable 169 4k hd movie screen with carry bag wrinklefree design for home theater backyard cinema,televisions video products,televisions video products,smart home home entertainment,televisions video products,smart home home entertainment
kastar universal remote control battery rli0071 replacement for universal 11n09t mx890 mx810 mx880 mx950 mx980 remote,televisions video products,televisions video products,smart home home entertainment,smart home home entertainment,smart home home entertainment
android tv box t95 android 100 tv box 2023 4gb ram 32gb rom tv box 4k android box h616 quadcore with 24g 5g wifi 6k h265 hdr bluetooth 3d usb ethernet tv box android,televisions video products,smart home home entertainment,smart home home entertainment,smart home home entertainment,smart home home entertainment
outdoor tv cover 6065 inches homeya 600d heavy duty weatherproof tv enclosure with front flap waterproof zipperbottom cover for outside led lcd flat screen tvscover size 585l x 37h x 5w,televisions video products,televisions video products,smart home home entertainment,televisions video products,smart home home entertainment
vinabty new replacement remote fit for roku 1 2 3 4 premiere 4620xb 4620r 3900xb 3050r 3700xb 2000c 2710r 4210xb 3900r 2500r lt 2700r 2450xb 3710rw with 4 shourtcuts keys for set top box,televisions video products,smart home home entertainment,smart home home entertainment,smart home home entertainment,smart home home entertainment
luxja projector case projector bag with protective laptop sleeve projector carrying case with accessories pockets large16 x 115 x 575 inches black,televisions video products,televisions video products,smart home home entertainment,suitcases,smart home home entertainment
wireless hdmi transmitter and receiver 245g supports 1080p range up to 820ft wireless video transmitter with loopout and ir passback from pclaptopsettopdslr to monitorprojectortv txrx,televisions video products,televisions video products,smart home home entertainment,televisions video products,smart home home entertainment
economical 1000 mm draw wire displacement linear encoder sensor ab phase cesis1000e 01000mm measuring range npn output,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
yb2jf liquid level transmitter 5m cable water level sensor detector 1232vdc 420ma 304 stainless steel liquid level sensor ip68 throwin type sensor transmitter 03m,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
rlsoco hard case for klein tools vdv512101 explorer 2 coax tester kit compatible with klein tools vdv002820 kit,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
mitutoyo 51340310t dial ti full std 0008 000004 accuracy 00001 white,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
adafruit lis3dh tripleaxis accelerometer 2g4g8g16g ada2809,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
heschen m30 inductive proximity sensor switch nonshield type lj30a315zax detector 15mm 1030vdc 200ma npn normally closednc 3 wire,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
learning advantage 7610 wind up tape measure 10 m33,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
logic pro 8 red saleae 8channel logic analyzer compatible with windows mac or linux easy to use ultraportable saves time frustration,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
underground cable wire locator nf816l easily locate pet fence wires metal pipes electrical wires telephone wire coax cable with rechargeable lithium battery,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
adirpro handheld mini stakeout rod heavy duty mini rod with 40minute adjustable circular vial replaceable point 58 threaded stud and removable tip for prism total station surveying,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
flange wizard 28439 magnetic circle layout and burning guides black,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
lockable telescopic bore gauge set 516 6 6 pcs inner diameter gauge precise groove width measurer,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
betooll nitrogen regulator with 0800 psi delivery pressure equipment brass inlet outlet connection gauges,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
silicone multimeter test leads kit precision sharp probe test lead 1000v 20a goldplated probe leads with alligator clips banana test lead probe clip suitable for most of digital multimeter,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
fluke tlk287 electronics master test lead set,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
pinless moisture meter 2 in 1 wood moisture meters temperature humidity detector water leak detector for walls masonry digital noninvasive moisture detector for wood,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
siglent technologies sds1104xu 100mhz super phosphor digital oscilloscopes 4 channels,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
1hz500khz dds functional signal generator seesii dds function low frequency signal generator sinetrianglesquaresawtooth waveform,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
kendall 530 monitoring foam electrodes 30pk pack of 3,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
groz 60degree center gauge us standard flat gauge stainless steel 01211,test measure inspect,test measure inspect,test measure inspect,test measure inspect,test measure inspect
